Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations,Hospitalizations rate,Deaths,Deaths rate
"January 19, 2021",York Region Public Health,192,242,15.9,206,280,17,13,1.1,5,0.4
"January 20, 2021",York Region Public Health,199,238,16.4,227,271,18.8,16,1.3,1,0.1
"January 21, 2021",York Region Public Health,206,233,17,267,255,22.1,10,0.8,6,0.5
"January 22, 2021",York Region Public Health,153,228,12.6,236,263,19.5,7,0.6,2,0.2
"January 23, 2021",York Region Public Health,177,216,14.6,163,247,13.5,12,1,4,0.3
"January 24, 2021",York Region Public Health,144,213,11.9,149,248,12.3,8,0.7,1,0.1
"January 25, 2021",York Region Public Health,186,208,15.4,162,235,13.4,7,0.6,4,0.3
"January 26, 2021",York Region Public Health,150,205,12.4,199,230,16.4,6,0.5,2,0.2
"January 27, 2021",York Region Public Health,162,198,13.4,196,229,16.2,9,0.7,6,0.5
"January 28, 2021",York Region Public Health,143,192,11.8,186,224,15.4,5,0.4,4,0.3
"January 29, 2021",York Region Public Health,127,182,10.5,187,211,15.5,8,0.7,3,0.2
"January 30, 2021",York Region Public Health,110,178,9.1,134,203,11.1,10,0.8,4,0.3
"January 31, 2021",York Region Public Health,114,167,9.4,111,198,9.2,8,0.7,1,0.1
"February 1, 2021",York Region Public Health,154,162,12.7,130,192,10.7,8,0.7,5,0.4
"February 2, 2021",York Region Public Health,145,157,12,125,187,10.3,4,0.3,4,0.3
"February 3, 2021",York Region Public Health,137,156,11.3,136,175,11.2,8,0.7,2,0.2
"February 4, 2021",York Region Public Health,121,152,10,141,165,11.7,9,0.7,5,0.4
"February 5, 2021",York Region Public Health,147,148,12.1,138,157,11.4,8,0.7,2,0.2
"February 6, 2021",York Region Public Health,103,152,8.5,130,149,10.7,4,0.3,2,0.2
"February 7, 2021",York Region Public Health,98,150,8.1,131,149,10.8,5,0.4,0,0
"February 8, 2021",York Region Public Health,132,148,10.9,112,152,9.3,9,0.7,4,0.3
"February 9, 2021",York Region Public Health,118,144,9.8,100,149,8.3,9,0.7,3,0.2
"February 10, 2021",York Region Public Health,111,140,9.2,136,145,11.2,5,0.4,2,0.2
"February 11, 2021",York Region Public Health,118,136,9.8,136,145,11.2,11,0.9,2,0.2
"February 12, 2021",York Region Public Health,121,135,10,137,144,11.3,5,0.4,1,0.1
"February 13, 2021",York Region Public Health,127,131,10.5,88,144,7.3,6,0.5,2,0.2
"February 14, 2021",York Region Public Health,112,135,9.3,112,137,9.3,2,0.2,4,0.3
"February 15, 2021",York Region Public Health,128,137,10.6,108,134,8.9,3,0.2,4,0.3
"February 16, 2021",York Region Public Health,93,136,7.7,144,133,11.9,9,0.7,2,0.2
"February 17, 2021",York Region Public Health,107,132,8.8,134,141,11.1,4,0.3,1,0.1
"February 18, 2021",York Region Public Health,118,132,9.8,111,140,9.2,11,0.9,2,0.2
"February 19, 2021",York Region Public Health,107,132,8.8,120,136,9.9,4,0.3,2,0.2
"February 20, 2021",York Region Public Health,83,129,6.9,111,133,9.2,4,0.3,1,0.1
"February 21, 2021",York Region Public Health,97,122,8,80,137,6.6,7,0.6,1,0.1
"February 22, 2021",York Region Public Health,100,120,8.3,74,132,6.1,6,0.5,1,0.1
"February 23, 2021",York Region Public Health,99,115,8.2,123,126,10.2,7,0.6,2,0.2
"February 24, 2021",York Region Public Health,103,116,8.5,101,123,8.3,5,0.4,0,0
"February 25, 2021",York Region Public Health,81,115,6.7,112,118,9.3,3,0.2,2,0.2
"February 26, 2021",York Region Public Health,94,109,7.8,82,118,6.8,7,0.6,4,0.3
"February 27, 2021",York Region Public Health,110,107,9.1,73,112,6,3,0.2,0,0
"February 28, 2021",York Region Public Health,82,112,6.8,94,105,7.8,8,0.7,3,0.2
"March 1, 2021",York Region Public Health,110,109,9.1,88,108,7.3,3,0.2,1,0.1
"March 2, 2021",York Region Public Health,124,111,10.2,93,110,7.7,6,0.5,1,0.1
"March 3, 2021",York Region Public Health,116,115,9.6,80,105,6.6,5,0.4,1,0.1
"March 4, 2021",York Region Public Health,113,117,9.3,110,102,9.1,7,0.6,0,0
"March 5, 2021",York Region Public Health,116,122,9.6,117,101,9.7,2,0.2,1,0.1
"March 6, 2021",York Region Public Health,120,126,9.9,123,107,10.2,8,0.7,1,0.1
"March 7, 2021",York Region Public Health,106,128,8.8,108,115,8.9,4,0.3,3,0.2
"March 8, 2021",York Region Public Health,137,131,11.3,95,117,7.9,7,0.6,1,0.1
"March 9, 2021",York Region Public Health,149,136,12.3,129,119,10.7,4,0.3,3,0.2
"March 10, 2021",York Region Public Health,141,140,11.7,95,124,7.9,4,0.3,0,0
"March 11, 2021",York Region Public Health,137,144,11.3,156,127,12.9,3,0.2,1,0.1
"March 12, 2021",York Region Public Health,153,148,12.6,196,134,16.2,3,0.2,3,0.2
"March 13, 2021",York Region Public Health,141,154,11.7,134,147,11.1,3,0.2,4,0.3
"March 14, 2021",York Region Public Health,120,157,9.9,109,149,9,5,0.4,0,0
"March 15, 2021",York Region Public Health,193,160,16,102,149,8.4,6,0.5,2,0.2
"March 16, 2021",York Region Public Health,160,169,13.2,138,150,11.4,6,0.5,0,0
"March 17, 2021",York Region Public Health,177,171,14.6,188,152,15.5,5,0.4,1,0.1
"March 18, 2021",York Region Public Health,190,176,15.7,182,167,15,5,0.4,2,0.2
"March 19, 2021",York Region Public Health,198,185,16.4,162,171,13.4,6,0.5,3,0.2
"March 20, 2021",York Region Public Health,183,192,15.1,176,166,14.5,7,0.6,0,0
"March 21, 2021",York Region Public Health,193,199,16,142,173,11.7,6,0.5,1,0.1
"March 22, 2021",York Region Public Health,237,211,19.6,196,178,16.2,7,0.6,0,0
"March 23, 2021",York Region Public Health,246,218,20.3,138,193,11.4,8,0.7,1,0.1
"March 24, 2021",York Region Public Health,293,232,24.2,251,193,20.7,10,0.8,2,0.2
"March 25, 2021",York Region Public Health,274,251,22.6,257,204,21.2,9,0.7,1,0.1
"March 26, 2021",York Region Public Health,311,265,25.7,278,216,23,12,1,2,0.2
"March 27, 2021",York Region Public Health,300,284,24.8,265,235,21.9,8,0.7,2,0.2
"March 28, 2021",York Region Public Health,265,303,21.9,291,249,24.1,6,0.5,1,0.1
"March 29, 2021",York Region Public Health,330,314,27.3,222,274,18.3,10,0.8,3,0.2
"March 30, 2021",York Region Public Health,278,330,23,253,278,20.9,10,0.8,3,0.2
"March 31, 2021",York Region Public Health,369,335,30.5,288,297,23.8,10,0.8,2,0.2
"April 1, 2021",York Region Public Health,406,347,33.6,309,303,25.5,8,0.7,3,0.2
"April 2, 2021",York Region Public Health,380,369,31.4,318,311,26.3,12,1,0,0
"April 3, 2021",York Region Public Health,343,380,28.3,411,318,34,9,0.7,0,0
"April 4, 2021",York Region Public Health,327,387,27,343,342,28.3,12,1,2,0.2
"April 5, 2021",York Region Public Health,465,397,38.4,310,350,25.6,6,0.5,2,0.2
"April 6, 2021",York Region Public Health,538,419,44.5,326,364,26.9,17,1.4,2,0.2
"April 7, 2021",York Region Public Health,609,462,50.3,498,376,41.2,15,1.2,1,0.1
"April 8, 2021",York Region Public Health,548,501,45.3,458,411,37.9,12,1,2,0.2
"April 9, 2021",York Region Public Health,578,524,47.8,397,435,32.8,16,1.3,3,0.2
"April 10, 2021",York Region Public Health,583,556,48.2,560,448,46.3,15,1.2,2,0.2
"April 11, 2021",York Region Public Health,415,596,34.3,575,472,47.5,11,0.9,1,0.1
"April 12, 2021",York Region Public Health,480,610,39.7,558,510,46.1,11,0.9,2,0.2
"April 13, 2021",York Region Public Health,439,612,36.3,383,551,31.7,17,1.4,3,0.2
"April 14, 2021",York Region Public Health,403,596,33.3,537,560,44.4,25,2.1,0,0
"April 15, 2021",York Region Public Health,465,563,38.4,504,566,41.7,15,1.2,3,0.2
"April 16, 2021",York Region Public Health,447,549,36.9,387,574,32,14,1.2,3,0.2
"April 17, 2021",York Region Public Health,390,528,32.2,583,572,48.2,21,1.7,0,0
"April 18, 2021",York Region Public Health,367,496,30.3,478,576,39.5,14,1.2,3,0.2
"April 19, 2021",York Region Public Health,429,488,35.5,391,560,32.3,18,1.5,6,0.5
"April 20, 2021",York Region Public Health,405,480,33.5,396,533,32.7,22,1.8,3,0.2
"April 21, 2021",York Region Public Health,414,474,34.2,374,535,30.9,10,0.8,7,0.6
"April 22, 2021",York Region Public Health,335,476,27.7,431,508,35.6,12,1,2,0.2
"April 23, 2021",York Region Public Health,343,455,28.3,408,496,33.7,17,1.4,2,0.2
"April 24, 2021",York Region Public Health,319,438,26.4,417,500,34.5,22,1.8,2,0.2
"April 25, 2021",York Region Public Health,310,426,25.6,383,473,31.7,14,1.2,2,0.2
"April 26, 2021",York Region Public Health,360,417,29.8,411,457,34,13,1.1,4,0.3
"April 27, 2021",York Region Public Health,304,406,25.1,321,460,26.5,12,1,6,0.5
"April 28, 2021",York Region Public Health,307,389,25.4,351,448,29,11,0.9,3,0.2
"April 29, 2021",York Region Public Health,259,372,21.4,216,444,17.9,13,1.1,1,0.1
"April 30, 2021",York Region Public Health,271,360,22.4,327,409,27,9,0.7,4,0.3
"May 1, 2021",York Region Public Health,285,348,23.6,320,396,26.4,21,1.7,3,0.2
"May 2, 2021",York Region Public Health,280,342,23.1,340,380,28.1,11,0.9,2,0.2
"May 3, 2021",York Region Public Health,272,337,22.5,267,373,22.1,10,0.8,2,0.2
"May 4, 2021",York Region Public Health,279,323,23.1,228,350,18.8,18,1.5,4,0.3
"May 5, 2021",York Region Public Health,286,319,23.6,353,335,29.2,10,0.8,3,0.2
"May 6, 2021",York Region Public Health,234,315,19.3,283,335,23.4,8,0.7,3,0.2
"May 7, 2021",York Region Public Health,236,311,19.5,282,346,23.3,12,1,3,0.2
"May 8, 2021",York Region Public Health,218,306,18,266,338,22,15,1.2,4,0.3
"May 9, 2021",York Region Public Health,180,295,14.9,260,330,21.5,9,0.7,0,0
"May 10, 2021",York Region Public Health,228,278,18.8,218,317,18,14,1.2,4,0.3
"May 11, 2021",York Region Public Health,193,271,16,200,309,16.5,9,0.7,4,0.3
"May 12, 2021",York Region Public Health,223,257,18.4,234,304,19.3,12,1,2,0.2
"May 13, 2021",York Region Public Health,161,247,13.3,236,285,19.5,7,0.6,2,0.2
"May 14, 2021",York Region Public Health,170,235,14.1,223,277,18.4,8,0.7,1,0.1
"May 15, 2021",York Region Public Health,138,224,11.4,195,267,16.1,9,0.7,3,0.2
"May 16, 2021",York Region Public Health,127,211,10.5,141,256,11.7,6,0.5,2,0.2
"May 17, 2021",York Region Public Health,141,202,11.7,131,236,10.8,10,0.8,1,0.1
"May 18, 2021",York Region Public Health,127,188,10.5,124,222,10.2,6,0.5,0,0
"May 19, 2021",York Region Public Health,123,177,10.2,176,210,14.5,7,0.6,1,0.1
"May 20, 2021",York Region Public Health,122,161,10.1,128,200,10.6,7,0.6,6,0.5
"May 21, 2021",York Region Public Health,80,155,6.6,135,183,11.2,5,0.4,0,0
"May 22, 2021",York Region Public Health,74,140,6.1,166,168,13.7,2,0.2,4,0.3
"May 23, 2021",York Region Public Health,66,130,5.5,92,163,7.6,3,0.2,3,0.2
"May 24, 2021",York Region Public Health,85,120,7,79,155,6.5,2,0.2,2,0.2
"May 25, 2021",York Region Public Health,71,111,5.9,74,147,6.1,1,0.1,4,0.3
"May 26, 2021",York Region Public Health,56,101,4.6,58,139,4.8,0,0,4,0.3
"May 27, 2021",York Region Public Health,75,90,6.2,113,120,9.3,3,0.2,1,0.1
"May 28, 2021",York Region Public Health,67,83,5.5,86,117,7.1,3,0.2,2,0.2
"May 29, 2021",York Region Public Health,45,81,3.7,109,109,9,3,0.2,2,0.2
"May 30, 2021",York Region Public Health,52,76,4.3,52,100,4.3,0,0,4,0.3
"May 31, 2021",York Region Public Health,53,74,4.4,49,93,4,0,0,1,0.1
"June 1, 2021",York Region Public Health,44,68,3.6,54,88,4.5,2,0.2,0,0
"June 2, 2021",York Region Public Health,45,64,3.7,65,85,5.4,2,0.2,2,0.2
"June 3, 2021",York Region Public Health,31,62,2.6,47,86,3.9,1,0.1,1,0.1
"June 4, 2021",York Region Public Health,34,55,2.8,58,75,4.8,0,0,0,0
"June 5, 2021",York Region Public Health,23,50,1.9,46,71,3.8,1,0.1,0,0
"June 6, 2021",York Region Public Health,18,46,1.5,19,61,1.6,3,0.2,0,0
"June 7, 2021",York Region Public Health,20,40,1.7,21,55,1.7,5,0.4,1,0.1
"June 8, 2021",York Region Public Health,24,35,2,33,51,2.7,1,0.1,0,0
"June 9, 2021",York Region Public Health,23,32,1.9,28,47,2.3,2,0.2,0,0
"June 10, 2021",York Region Public Health,14,28,1.2,36,41,3,1,0.1,1,0.1
"June 11, 2021",York Region Public Health,12,25,1,25,39,2.1,0,0,0,0
"June 12, 2021",York Region Public Health,12,22,1,12,34,1,1,0.1,0,0
"June 13, 2021",York Region Public Health,16,20,1.3,9,28,0.7,1,0.1,0,0
"June 14, 2021",York Region Public Health,15,20,1.2,12,27,1,0,0,1,0.1
"June 15, 2021",York Region Public Health,17,19,1.4,17,25,1.4,0,0,0,0
"June 16, 2021",York Region Public Health,13,18,1.1,15,23,1.2,1,0.1,0,0
"June 17, 2021",York Region Public Health,15,16,1.2,14,21,1.2,0,0,0,0
"June 18, 2021",York Region Public Health,12,16,1,17,17,1.4,0,0,1,0.1
"June 19, 2021",York Region Public Health,5,16,0.4,16,16,1.3,3,0.2,1,0.1
"June 20, 2021",York Region Public Health,10,15,0.8,11,16,0.9,0,0,0,0
"June 21, 2021",York Region Public Health,8,14,0.7,6,17,0.5,1,0.1,0,0
"June 22, 2021",York Region Public Health,7,13,0.6,15,16,1.2,1,0.1,0,0
"June 23, 2021",York Region Public Health,4,11,0.3,11,15,0.9,1,0.1,1,0.1
"June 24, 2021",York Region Public Health,14,10,1.2,4,15,0.3,0,0,0,0
"June 25, 2021",York Region Public Health,7,10,0.6,10,13,0.8,2,0.2,0,0
"June 26, 2021",York Region Public Health,9,9,0.7,11,12,0.9,0,0,0,0
"June 27, 2021",York Region Public Health,7,10,0.6,4,11,0.3,0,0,1,0.1
"June 28, 2021",York Region Public Health,9,9,0.7,2,10,0.2,0,0,0,0
"June 29, 2021",York Region Public Health,7,9,0.6,8,9,0.7,1,0.1,0,0
"June 30, 2021",York Region Public Health,7,9,0.6,11,8,0.9,0,0,0,0
"July 1, 2021",York Region Public Health,6,10,0.5,11,8,0.9,0,0,0,0
"July 2, 2021",York Region Public Health,8,8,0.7,4,9,0.3,1,0.1,0,0
"July 3, 2021",York Region Public Health,2,9,0.2,6,8,0.5,0,0,0,0
"July 4, 2021",York Region Public Health,11,8,0.9,8,8,0.7,0,0,0,0
"July 5, 2021",York Region Public Health,3,8,0.2,8,8,0.7,0,0,1,0.1
"July 6, 2021",York Region Public Health,7,7,0.6,2,9,0.2,1,0.1,0,0
"July 7, 2021",York Region Public Health,6,7,0.5,8,8,0.7,1,0.1,0,0
"July 8, 2021",York Region Public Health,3,7,0.2,4,8,0.3,1,0.1,0,0
"July 9, 2021",York Region Public Health,5,7,0.4,10,7,0.8,1,0.1,0,0
"July 10, 2021",York Region Public Health,4,6,0.3,7,8,0.6,1,0.1,0,0
"July 11, 2021",York Region Public Health,4,6,0.3,3,8,0.2,0,0,0,0
"July 12, 2021",York Region Public Health,5,5,0.4,2,7,0.2,1,0.1,0,0
"July 13, 2021",York Region Public Health,10,6,0.8,6,6,0.5,0,0,0,0
"July 14, 2021",York Region Public Health,6,6,0.5,3,7,0.2,0,0,0,0
"July 15, 2021",York Region Public Health,9,6,0.7,5,6,0.4,0,0,0,0
"July 16, 2021",York Region Public Health,8,7,0.7,12,6,1,0,0,0,0
"July 17, 2021",York Region Public Health,10,8,0.8,8,6,0.7,1,0.1,0,0
"July 18, 2021",York Region Public Health,9,8,0.7,4,6,0.3,1,0.1,0,0
"July 19, 2021",York Region Public Health,11,9,0.9,11,7,0.9,0,0,0,0
"July 20, 2021",York Region Public Health,15,10,1.2,10,8,0.8,0,0,1,0.1
"July 21, 2021",York Region Public Health,14,11,1.2,8,9,0.7,0,0,0,0
"July 22, 2021",York Region Public Health,9,12,0.7,13,9,1.1,0,0,0,0
"July 23, 2021",York Region Public Health,12,12,1,12,11,1,1,0.1,0,0
"July 24, 2021",York Region Public Health,9,13,0.7,7,11,0.6,0,0,0,0
"July 25, 2021",York Region Public Health,16,13,1.3,8,11,0.7,0,0,0,0
"July 26, 2021",York Region Public Health,21,14,1.7,12,11,1,0,0,0,0
"July 27, 2021",York Region Public Health,15,16,1.2,17,11,1.4,1,0.1,0,0
"July 28, 2021",York Region Public Health,27,16,2.2,10,13,0.8,0,0,0,0
"July 29, 2021",York Region Public Health,31,18,2.6,26,13,2.1,1,0.1,0,0
"July 30, 2021",York Region Public Health,34,21,2.8,19,15,1.6,0,0,0,0
"July 31, 2021",York Region Public Health,21,25,1.7,29,16,2.4,1,0.1,0,0
"August 1, 2021",York Region Public Health,27,27,2.2,14,20,1.2,1,0.1,1,0.1
"August 2, 2021",York Region Public Health,41,29,3.4,20,21,1.7,0,0,0,0
"August 3, 2021",York Region Public Health,45,32,3.7,21,22,1.7,5,0.4,0,0
"August 4, 2021",York Region Public Health,52,37,4.3,20,23,1.7,2,0.2,1,0.1
"August 5, 2021",York Region Public Health,54,41,4.5,46,24,3.8,0,0,0,0
"August 6, 2021",York Region Public Health,42,45,3.5,69,28,5.7,0,0,0,0
"August 7, 2021",York Region Public Health,43,46,3.6,42,36,3.5,2,0.2,0,0
"August 8, 2021",York Region Public Health,49,50,4,36,38,3,1,0.1,0,0
"August 9, 2021",York Region Public Health,63,53,5.2,29,41,2.4,2,0.2,1,0.1
"August 10, 2021",York Region Public Health,49,57,4,43,43,3.6,2,0.2,0,0
"August 11, 2021",York Region Public Health,60,57,5,54,47,4.5,0,0,0,0
"August 12, 2021",York Region Public Health,57,59,4.7,46,52,3.8,1,0.1,0,0
"August 13, 2021",York Region Public Health,47,59,3.9,63,52,5.2,0,0,0,0
"August 14, 2021",York Region Public Health,44,60,3.6,65,51,5.4,1,0.1,0,0
"August 15, 2021",York Region Public Health,57,60,4.7,48,55,4,1,0.1,0,0
"August 16, 2021",York Region Public Health,93,62,7.7,38,57,3.1,1,0.1,1,0.1
"August 17, 2021",York Region Public Health,77,66,6.4,48,58,4,2,0.2,0,0
"August 18, 2021",York Region Public Health,81,71,6.7,72,59,6,4,0.3,0,0
"August 19, 2021",York Region Public Health,75,74,6.2,80,62,6.6,5,0.4,1,0.1
"August 20, 2021",York Region Public Health,59,77,4.9,71,68,5.9,2,0.2,0,0
"August 21, 2021",York Region Public Health,77,79,6.4,91,69,7.5,3,0.2,0,0
"August 22, 2021",York Region Public Health,84,85,6.9,64,73,5.3,6,0.5,1,0.1
"August 23, 2021",York Region Public Health,103,89,8.5,64,76,5.3,7,0.6,0,0
"August 24, 2021",York Region Public Health,83,91,6.9,84,80,6.9,4,0.3,0,0
"August 25, 2021",York Region Public Health,83,92,6.9,100,86,8.3,8,0.7,0,0
"August 26, 2021",York Region Public Health,85,92,7,112,90,9.3,2,0.2,1,0.1
"August 27, 2021",York Region Public Health,68,94,5.6,69,96,5.7,6,0.5,0,0
"August 28, 2021",York Region Public Health,65,95,5.4,77,95,6.4,3,0.2,0,0
"August 29, 2021",York Region Public Health,72,93,6,64,93,5.3,5,0.4,0,0
"August 30, 2021",York Region Public Health,89,91,7.4,57,93,4.7,5,0.4,2,0.2
"August 31, 2021",York Region Public Health,65,89,5.4,93,92,7.7,4,0.3,0,0
"September 1, 2021",York Region Public Health,88,86,7.3,80,93,6.6,0,0,0,0
"September 2, 2021",York Region Public Health,68,87,5.6,100,90,8.3,4,0.3,0,0
"September 3, 2021",York Region Public Health,55,84,4.5,79,88,6.5,4,0.3,1,0.1
"September 4, 2021",York Region Public Health,59,82,4.9,57,90,4.7,2,0.2,1,0.1
"September 5, 2021",York Region Public Health,63,81,5.2,56,87,4.6,1,0.1,0,0
"September 6, 2021",York Region Public Health,65,80,5.4,54,85,4.5,4,0.3,0,0
"September 7, 2021",York Region Public Health,55,76,4.5,58,85,4.8,4,0.3,1,0.1
"September 8, 2021",York Region Public Health,71,74,5.9,81,79,6.7,4,0.3,1,0.1
"September 9, 2021",York Region Public Health,66,71,5.5,64,79,5.3,3,0.2,1,0.1
"September 10, 2021",York Region Public Health,45,71,3.7,82,73,6.8,4,0.3,1,0.1
"September 11, 2021",York Region Public Health,46,69,3.8,62,74,5.1,3,0.2,0,0
"September 12, 2021",York Region Public Health,60,67,5,43,75,3.6,2,0.2,0,0
"September 13, 2021",York Region Public Health,71,67,5.9,49,72,4,3,0.2,0,0
"September 14, 2021",York Region Public Health,67,68,5.5,59,72,4.9,4,0.3,0,0
"September 15, 2021",York Region Public Health,80,70,6.6,78,72,6.4,1,0.1,0,0
"September 16, 2021",York Region Public Health,64,71,5.3,70,71,5.8,2,0.2,0,0
"September 17, 2021",York Region Public Health,58,71,4.8,73,72,6,1,0.1,1,0.1
"September 18, 2021",York Region Public Health,58,73,4.8,66,71,5.5,1,0.1,0,0
"September 19, 2021",York Region Public Health,52,75,4.3,60,72,5,2,0.2,0,0
"September 20, 2021",York Region Public Health,60,73,5,41,74,3.4,3,0.2,1,0.1
"September 21, 2021",York Region Public Health,48,72,4,54,73,4.5,4,0.3,1,0.1
"September 22, 2021",York Region Public Health,47,69,3.9,53,72,4.4,3,0.2,1,0.1
"September 23, 2021",York Region Public Health,39,63,3.2,69,68,5.7,4,0.3,0,0
"September 24, 2021",York Region Public Health,35,59,2.9,48,68,4,0,0,0,0
"September 25, 2021",York Region Public Health,32,55,2.6,42,64,3.5,1,0.1,0,0
"September 26, 2021",York Region Public Health,42,51,3.5,32,60,2.6,2,0.2,1,0.1
"September 27, 2021",York Region Public Health,59,49,4.9,35,55,2.9,4,0.3,1,0.1
"September 28, 2021",York Region Public Health,39,49,3.2,49,54,4,1,0.1,0,0
"September 29, 2021",York Region Public Health,29,48,2.4,40,54,3.3,1,0.1,1,0.1
"September 30, 2021",York Region Public Health,40,45,3.3,40,51,3.3,3,0.2,0,0
"October 1, 2021",York Region Public Health,48,45,4,41,47,3.4,4,0.3,0,0
"October 2, 2021",York Region Public Health,35,47,2.9,37,46,3.1,1,0.1,0,0
"October 3, 2021",York Region Public Health,44,48,3.6,41,45,3.4,3,0.2,1,0.1
"October 4, 2021",York Region Public Health,52,48,4.3,30,46,2.5,3,0.2,0,0
"October 5, 2021",York Region Public Health,47,47,3.9,42,45,3.5,3,0.2,1,0.1
"October 6, 2021",York Region Public Health,46,48,3.8,45,44,3.7,4,0.3,0,0
"October 7, 2021",York Region Public Health,48,51,4,52,45,4.3,4,0.3,0,0
"October 8, 2021",York Region Public Health,30,52,2.5,68,47,5.6,3,0.2,0,0
"October 9, 2021",York Region Public Health,28,49,2.3,54,51,4.5,0,0,0,0
"October 10, 2021",York Region Public Health,39,48,3.2,39,54,3.2,2,0.2,0,0
"October 11, 2021",York Region Public Health,35,47,2.9,46,54,3.8,1,0.1,0,0
"October 12, 2021",York Region Public Health,23,45,1.9,29,56,2.4,2,0.2,0,0
"October 13, 2021",York Region Public Health,33,41,2.7,20,54,1.7,0,0,0,0
"October 14, 2021",York Region Public Health,26,39,2.1,44,50,3.6,2,0.2,0,0
"October 15, 2021",York Region Public Health,21,35,1.7,29,49,2.4,2,0.2,1,0.1
"October 16, 2021",York Region Public Health,23,33,1.9,30,43,2.5,1,0.1,0,0
"October 17, 2021",York Region Public Health,23,33,1.9,10,39,0.8,1,0.1,0,0
"October 18, 2021",York Region Public Health,22,30,1.8,30,34,2.5,2,0.2,0,0
"October 19, 2021",York Region Public Health,20,28,1.7,19,31,1.6,3,0.2,0,0
"October 20, 2021",York Region Public Health,35,27,2.9,30,30,2.5,0,0,2,0.2
"October 21, 2021",York Region Public Health,25,28,2.1,25,31,2.1,3,0.2,0,0
"October 22, 2021",York Region Public Health,33,28,2.7,34,28,2.8,1,0.1,0,0
"October 23, 2021",York Region Public Health,25,30,2.1,22,29,1.8,0,0,0,0
"October 24, 2021",York Region Public Health,32,30,2.6,21,28,1.7,2,0.2,0,0
"October 25, 2021",York Region Public Health,29,31,2.4,31,30,2.6,0,0,1,0.1
"October 26, 2021",York Region Public Health,27,32,2.2,23,30,1.9,1,0.1,0,0
"October 27, 2021",York Region Public Health,35,34,2.9,26,30,2.1,0,0,0,0
"October 28, 2021",York Region Public Health,29,34,2.4,36,30,3,0,0,0,0
"October 29, 2021",York Region Public Health,36,34,3,21,32,1.7,1,0.1,0,0
"October 30, 2021",York Region Public Health,36,35,3,29,29,2.4,1,0.1,2,0.2
"October 31, 2021",York Region Public Health,49,37,4,34,31,2.8,1,0.1,0,0
"November 1, 2021",York Region Public Health,50,39,4.1,50,33,4.1,3,0.2,0,0
"November 2, 2021",York Region Public Health,45,43,3.7,37,36,3.1,1,0.1,0,0
"November 3, 2021",York Region Public Health,46,46,3.8,51,38,4.2,1,0.1,0,0
"November 4, 2021",York Region Public Health,37,48,3.1,39,42,3.2,1,0.1,0,0
"November 5, 2021",York Region Public Health,39,49,3.2,41,43,3.4,2,0.2,1,0.1
"November 6, 2021",York Region Public Health,42,49,3.5,43,46,3.6,1,0.1,0,0
"November 7, 2021",York Region Public Health,37,50,3.1,33,48,2.7,0,0,0,0
"November 8, 2021",York Region Public Health,40,48,3.3,39,48,3.2,1,0.1,0,0
"November 9, 2021",York Region Public Health,49,47,4,25,46,2.1,0,0,0,0
"November 10, 2021",York Region Public Health,37,47,3.1,57,44,4.7,0,0,0,0
"November 11, 2021",York Region Public Health,33,46,2.7,39,45,3.2,2,0.2,0,0
"November 12, 2021",York Region Public Health,43,45,3.6,52,45,4.3,2,0.2,0,0
"November 13, 2021",York Region Public Health,24,46,2,49,47,4,2,0.2,0,0
"November 14, 2021",York Region Public Health,23,43,1.9,25,48,2.1,1,0.1,0,0
"November 15, 2021",York Region Public Health,54,41,4.5,34,47,2.8,3,0.2,0,0
"November 16, 2021",York Region Public Health,44,43,3.6,25,46,2.1,4,0.3,0,0
"November 17, 2021",York Region Public Health,39,42,3.2,41,46,3.4,0,0,0,0
"November 18, 2021",York Region Public Health,39,42,3.2,46,43,3.8,4,0.3,0,0
"November 19, 2021",York Region Public Health,38,43,3.1,35,44,2.9,0,0,0,0
"November 20, 2021",York Region Public Health,42,43,3.5,38,42,3.1,1,0.1,0,0
"November 21, 2021",York Region Public Health,48,46,4,39,40,3.2,0,0,0,0
"November 22, 2021",York Region Public Health,41,50,3.4,48,42,4,1,0.1,0,0
"November 23, 2021",York Region Public Health,49,48,4,47,44,3.9,1,0.1,0,0
"November 24, 2021",York Region Public Health,58,48,4.8,41,48,3.4,2,0.2,0,0
"November 25, 2021",York Region Public Health,35,51,2.9,54,48,4.5,0,0,0,0
"November 26, 2021",York Region Public Health,57,51,4.7,59,49,4.9,2,0.2,1,0.1
"November 27, 2021",York Region Public Health,44,54,3.6,57,53,4.7,1,0.1,0,0
"November 28, 2021",York Region Public Health,59,54,4.9,34,56,2.8,2,0.2,0,0
"November 29, 2021",York Region Public Health,66,56,5.5,28,56,2.3,0,0,1,0.1
"November 30, 2021",York Region Public Health,59,60,4.9,52,52,4.3,4,0.3,0,0
"December 1, 2021",York Region Public Health,88,62,7.3,60,53,5,0,0,0,0
"December 2, 2021",York Region Public Health,75,67,6.2,63,56,5.2,0,0,0,0
"December 3, 2021",York Region Public Health,86,73,7.1,82,58,6.8,2,0.2,0,0
"December 4, 2021",York Region Public Health,57,78,4.7,73,61,6,2,0.2,0,0
"December 5, 2021",York Region Public Health,80,80,6.6,54,64,4.5,0,0,0,0
