Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations,Hospitalizations rate,Deaths,Deaths rate
17-Jun-20,Simcoe Muskoka District Health Unit ,14,6,2.3,3,3,0.5,0,0,0,0
18-Jun-20,Simcoe Muskoka District Health Unit ,5,7,0.8,24,3,4,0,0,0,0
19-Jun-20,Simcoe Muskoka District Health Unit ,6,7,1,3,6,0.5,0,0,0,0
20-Jun-20,Simcoe Muskoka District Health Unit ,6,7,1,4,6,0.7,1,0.2,0,0
21-Jun-20,Simcoe Muskoka District Health Unit ,2,7,0.3,5,7,0.8,0,0,0,0
22-Jun-20,Simcoe Muskoka District Health Unit ,6,6,1,13,6,2.2,0,0,0,0
23-Jun-20,Simcoe Muskoka District Health Unit ,0,6,0,6,7,1,0,0,0,0
24-Jun-20,Simcoe Muskoka District Health Unit ,4,6,0.7,7,8,1.2,0,0,0,0
25-Jun-20,Simcoe Muskoka District Health Unit ,6,4,1,2,9,0.3,2,0.3,0,0
26-Jun-20,Simcoe Muskoka District Health Unit ,0,4,0,2,6,0.3,0,0,0,0
27-Jun-20,Simcoe Muskoka District Health Unit ,1,3,0.2,3,6,0.5,0,0,0,0
28-Jun-20,Simcoe Muskoka District Health Unit ,2,3,0.3,1,5,0.2,0,0,0,0
29-Jun-20,Simcoe Muskoka District Health Unit ,1,3,0.2,0,5,0,0,0,0,0
30-Jun-20,Simcoe Muskoka District Health Unit ,1,2,0.2,0,3,0,0,0,0,0
1-Jul-20,Simcoe Muskoka District Health Unit ,0,2,0,3,2,0.5,0,0,0,0
2-Jul-20,Simcoe Muskoka District Health Unit ,1,2,0.2,1,2,0.2,0,0,0,0
3-Jul-20,Simcoe Muskoka District Health Unit ,1,1,0.2,0,1,0,0,0,0,0
4-Jul-20,Simcoe Muskoka District Health Unit ,1,1,0.2,1,1,0.2,0,0,0,0
5-Jul-20,Simcoe Muskoka District Health Unit ,0,1,0,3,1,0.5,0,0,0,0
6-Jul-20,Simcoe Muskoka District Health Unit ,2,1,0.3,0,1,0,0,0,0,0
7-Jul-20,Simcoe Muskoka District Health Unit ,0,1,0,1,1,0.2,0,0,0,0
8-Jul-20,Simcoe Muskoka District Health Unit ,1,1,0.2,2,1,0.3,1,0.2,0,0
9-Jul-20,Simcoe Muskoka District Health Unit ,2,1,0.3,0,1,0,0,0,0,0
10-Jul-20,Simcoe Muskoka District Health Unit ,2,1,0.3,0,1,0,0,0,0,0
11-Jul-20,Simcoe Muskoka District Health Unit ,3,1,0.5,1,1,0.2,0,0,0,0
12-Jul-20,Simcoe Muskoka District Health Unit ,2,1,0.3,2,1,0.3,0,0,0,0
13-Jul-20,Simcoe Muskoka District Health Unit ,6,2,1,3,1,0.5,0,0,0,0
14-Jul-20,Simcoe Muskoka District Health Unit ,5,2,0.8,1,1,0.2,0,0,0,0
15-Jul-20,Simcoe Muskoka District Health Unit ,4,3,0.7,4,1,0.7,0,0,0,0
16-Jul-20,Simcoe Muskoka District Health Unit ,2,3,0.3,7,2,1.2,1,0.2,0,0
17-Jul-20,Simcoe Muskoka District Health Unit ,3,3,0.5,2,3,0.3,0,0,0,0
18-Jul-20,Simcoe Muskoka District Health Unit ,1,4,0.2,5,3,0.8,0,0,0,0
19-Jul-20,Simcoe Muskoka District Health Unit ,1,3,0.2,1,3,0.2,0,0,0,0
20-Jul-20,Simcoe Muskoka District Health Unit ,4,3,0.7,2,3,0.3,1,0.2,0,0
21-Jul-20,Simcoe Muskoka District Health Unit ,3,3,0.5,2,3,0.3,0,0,0,0
22-Jul-20,Simcoe Muskoka District Health Unit ,3,3,0.5,5,3,0.8,0,0,0,0
23-Jul-20,Simcoe Muskoka District Health Unit ,2,2,0.3,2,3,0.3,0,0,0,0
24-Jul-20,Simcoe Muskoka District Health Unit ,0,2,0,4,3,0.7,0,0,0,0
25-Jul-20,Simcoe Muskoka District Health Unit ,1,2,0.2,1,3,0.2,0,0,0,0
26-Jul-20,Simcoe Muskoka District Health Unit ,0,2,0,1,2,0.2,0,0,0,0
27-Jul-20,Simcoe Muskoka District Health Unit ,3,2,0.5,0,2,0,1,0.2,0,0
28-Jul-20,Simcoe Muskoka District Health Unit ,0,2,0,3,2,0.5,0,0,0,0
29-Jul-20,Simcoe Muskoka District Health Unit ,0,1,0,3,2,0.5,0,0,0,0
30-Jul-20,Simcoe Muskoka District Health Unit ,3,1,0.5,1,2,0.2,0,0,0,0
31-Jul-20,Simcoe Muskoka District Health Unit ,2,1,0.3,0,2,0,0,0,0,0
1-Aug-20,Simcoe Muskoka District Health Unit ,0,1,0,1,1,0.2,0,0,1,0.2
2-Aug-20,Simcoe Muskoka District Health Unit ,0,1,0,1,1,0.2,0,0,0,0
3-Aug-20,Simcoe Muskoka District Health Unit ,1,1,0.2,2,1,0.3,0,0,0,0
4-Aug-20,Simcoe Muskoka District Health Unit ,0,1,0,1,2,0.2,0,0,0,0
5-Aug-20,Simcoe Muskoka District Health Unit ,0,1,0,1,1,0.2,0,0,0,0
6-Aug-20,Simcoe Muskoka District Health Unit ,0,1,0,1,1,0.2,0,0,0,0
7-Aug-20,Simcoe Muskoka District Health Unit ,1,0,0.2,1,1,0.2,0,0,0,0
8-Aug-20,Simcoe Muskoka District Health Unit ,0,0,0,0,1,0,0,0,0,0
9-Aug-20,Simcoe Muskoka District Health Unit ,0,0,0,1,1,0.2,0,0,0,0
10-Aug-20,Simcoe Muskoka District Health Unit ,1,0,0.2,1,1,0.2,0,0,0,0
11-Aug-20,Simcoe Muskoka District Health Unit ,0,0,0,0,1,0,1,0.2,0,0
12-Aug-20,Simcoe Muskoka District Health Unit ,3,0,0.5,1,1,0.2,0,0,0,0
13-Aug-20,Simcoe Muskoka District Health Unit ,1,1,0.2,0,1,0,0,0,0,0
14-Aug-20,Simcoe Muskoka District Health Unit ,4,1,0.7,0,1,0,0,0,0,0
15-Aug-20,Simcoe Muskoka District Health Unit ,2,1,0.3,0,0,0,0,0,0,0
16-Aug-20,Simcoe Muskoka District Health Unit ,2,2,0.3,2,0,0.3,0,0,0,0
17-Aug-20,Simcoe Muskoka District Health Unit ,3,2,0.5,1,1,0.2,0,0,0,0
18-Aug-20,Simcoe Muskoka District Health Unit ,4,2,0.7,2,1,0.3,0,0,0,0
19-Aug-20,Simcoe Muskoka District Health Unit ,4,3,0.7,2,1,0.3,0,0,0,0
20-Aug-20,Simcoe Muskoka District Health Unit ,4,3,0.7,2,1,0.3,1,0.2,0,0
21-Aug-20,Simcoe Muskoka District Health Unit ,0,3,0,5,1,0.8,0,0,0,0
22-Aug-20,Simcoe Muskoka District Health Unit ,0,3,0,0,2,0,0,0,0,0
23-Aug-20,Simcoe Muskoka District Health Unit ,4,2,0.7,2,2,0.3,0,0,0,0
24-Aug-20,Simcoe Muskoka District Health Unit ,1,3,0.2,4,2,0.7,0,0,0,0
25-Aug-20,Simcoe Muskoka District Health Unit ,4,2,0.7,2,2,0.3,0,0,0,0
26-Aug-20,Simcoe Muskoka District Health Unit ,3,2,0.5,2,2,0.3,0,0,0,0
27-Aug-20,Simcoe Muskoka District Health Unit ,1,2,0.2,8,2,1.3,1,0.2,0,0
28-Aug-20,Simcoe Muskoka District Health Unit ,1,2,0.2,3,3,0.5,0,0,0,0
29-Aug-20,Simcoe Muskoka District Health Unit ,3,2,0.5,1,3,0.2,0,0,0,0
30-Aug-20,Simcoe Muskoka District Health Unit ,3,2,0.5,2,3,0.3,1,0.2,0,0
31-Aug-20,Simcoe Muskoka District Health Unit ,2,2,0.3,4,3,0.7,0,0,0,0
1-Sep-20,Simcoe Muskoka District Health Unit ,7,2,1.2,1,3,0.2,0,0,0,0
2-Sep-20,Simcoe Muskoka District Health Unit ,8,3,1.3,1,3,0.2,0,0,0,0
3-Sep-20,Simcoe Muskoka District Health Unit ,5,4,0.8,2,3,0.3,0,0,0,0
4-Sep-20,Simcoe Muskoka District Health Unit ,3,4,0.5,4,2,0.7,1,0.2,0,0
5-Sep-20,Simcoe Muskoka District Health Unit ,4,4,0.7,4,2,0.7,0,0,0,0
6-Sep-20,Simcoe Muskoka District Health Unit ,6,5,1,3,3,0.5,0,0,0,0
7-Sep-20,Simcoe Muskoka District Health Unit ,9,5,1.5,3,3,0.5,0,0,0,0
8-Sep-20,Simcoe Muskoka District Health Unit ,6,6,1,6,3,1,1,0.2,0,0
9-Sep-20,Simcoe Muskoka District Health Unit ,8,6,1.3,7,3,1.2,1,0.2,0,0
10-Sep-20,Simcoe Muskoka District Health Unit ,5,6,0.8,6,4,1,0,0,0,0
11-Sep-20,Simcoe Muskoka District Health Unit ,11,6,1.8,8,5,1.3,0,0,0,0
12-Sep-20,Simcoe Muskoka District Health Unit ,5,7,0.8,1,5,0.2,0,0,0,0
13-Sep-20,Simcoe Muskoka District Health Unit ,5,7,0.8,6,5,1,0,0,0,0
14-Sep-20,Simcoe Muskoka District Health Unit ,13,7,2.2,5,5,0.8,2,0.3,0,0
15-Sep-20,Simcoe Muskoka District Health Unit ,11,8,1.8,12,6,2,0,0,0,0
16-Sep-20,Simcoe Muskoka District Health Unit ,9,8,1.5,14,6,2.3,0,0,0,0
17-Sep-20,Simcoe Muskoka District Health Unit ,8,8,1.3,13,7,2.2,0,0,1,0.2
18-Sep-20,Simcoe Muskoka District Health Unit ,15,9,2.5,6,8,1,0,0,0,0
19-Sep-20,Simcoe Muskoka District Health Unit ,4,9,0.7,2,8,0.3,0,0,0,0
20-Sep-20,Simcoe Muskoka District Health Unit ,6,9,1,8,8,1.3,0,0,0,0
21-Sep-20,Simcoe Muskoka District Health Unit ,11,9,1.8,6,9,1,2,0.3,0,0
22-Sep-20,Simcoe Muskoka District Health Unit ,11,9,1.8,11,9,1.8,0,0,0,0
23-Sep-20,Simcoe Muskoka District Health Unit ,7,9,1.2,4,9,0.7,0,0,0,0
24-Sep-20,Simcoe Muskoka District Health Unit ,11,9,1.8,6,7,1,0,0,0,0
25-Sep-20,Simcoe Muskoka District Health Unit ,13,9,2.2,8,6,1.3,1,0.2,0,0
26-Sep-20,Simcoe Muskoka District Health Unit ,6,9,1,8,6,1.3,0,0,0,0
27-Sep-20,Simcoe Muskoka District Health Unit ,9,9,1.5,10,7,1.7,0,0,0,0
28-Sep-20,Simcoe Muskoka District Health Unit ,13,10,2.2,10,8,1.7,1,0.2,0,0
29-Sep-20,Simcoe Muskoka District Health Unit ,13,10,2.2,11,8,1.8,1,0.2,0,0
30-Sep-20,Simcoe Muskoka District Health Unit ,12,10,2,13,8,2.2,0,0,0,0
1-Oct-20,Simcoe Muskoka District Health Unit ,18,11,3,12,9,2,0,0,0,0
2-Oct-20,Simcoe Muskoka District Health Unit ,28,12,4.6,10,10,1.7,0,0,0,0
3-Oct-20,Simcoe Muskoka District Health Unit ,8,14,1.3,3,11,0.5,0,0,1,0.2
4-Oct-20,Simcoe Muskoka District Health Unit ,15,14,2.5,11,10,1.8,0,0,1,0.2
5-Oct-20,Simcoe Muskoka District Health Unit ,14,15,2.3,24,10,4,0,0,0,0
6-Oct-20,Simcoe Muskoka District Health Unit ,19,15,3.1,18,12,3,2,0.3,1,0.2
7-Oct-20,Simcoe Muskoka District Health Unit ,11,16,1.8,26,13,4.3,0,0,1,0.2
8-Oct-20,Simcoe Muskoka District Health Unit ,22,16,3.6,20,15,3.3,3,0.5,0,0
9-Oct-20,Simcoe Muskoka District Health Unit ,9,17,1.5,18,16,3,2,0.3,0,0
10-Oct-20,Simcoe Muskoka District Health Unit ,11,14,1.8,19,17,3.1,1,0.2,0,0
11-Oct-20,Simcoe Muskoka District Health Unit ,12,14,2,13,19,2.2,0,0,0,0
12-Oct-20,Simcoe Muskoka District Health Unit ,12,14,2,6,20,1,2,0.3,0,0
13-Oct-20,Simcoe Muskoka District Health Unit ,12,14,2,17,17,2.8,0,0,1,0.2
14-Oct-20,Simcoe Muskoka District Health Unit ,24,13,4,10,17,1.7,1,0.2,0,0
15-Oct-20,Simcoe Muskoka District Health Unit ,17,15,2.8,11,15,1.8,0,0,1,0.2
16-Oct-20,Simcoe Muskoka District Health Unit ,13,14,2.2,10,13,1.7,1,0.2,1,0.2
17-Oct-20,Simcoe Muskoka District Health Unit ,13,14,2.2,24,12,4,0,0,0,0
18-Oct-20,Simcoe Muskoka District Health Unit ,11,15,1.8,8,13,1.3,0,0,1,0.2
19-Oct-20,Simcoe Muskoka District Health Unit ,25,15,4.1,21,12,3.5,0,0,1,0.2
20-Oct-20,Simcoe Muskoka District Health Unit ,14,16,2.3,13,14,2.2,2,0.3,0,0
21-Oct-20,Simcoe Muskoka District Health Unit ,23,17,3.8,17,14,2.8,0,0,0,0
22-Oct-20,Simcoe Muskoka District Health Unit ,16,17,2.6,13,15,2.2,0,0,1,0.2
23-Oct-20,Simcoe Muskoka District Health Unit ,13,16,2.2,14,15,2.3,0,0,1,0.2
24-Oct-20,Simcoe Muskoka District Health Unit ,16,16,2.6,29,16,4.8,0,0,0,0
25-Oct-20,Simcoe Muskoka District Health Unit ,19,17,3.1,14,16,2.3,2,0.3,0,0
26-Oct-20,Simcoe Muskoka District Health Unit ,21,18,3.5,19,17,3.1,1,0.2,0,0
27-Oct-20,Simcoe Muskoka District Health Unit ,31,17,5.1,13,17,2.2,0,0,0,0
28-Oct-20,Simcoe Muskoka District Health Unit ,22,20,3.6,22,17,3.6,1,0.2,1,0.2
29-Oct-20,Simcoe Muskoka District Health Unit ,12,20,2,19,18,3.1,1,0.2,0,0
30-Oct-20,Simcoe Muskoka District Health Unit ,16,19,2.6,30,19,5,0,0,0,0
31-Oct-20,Simcoe Muskoka District Health Unit ,17,20,2.8,25,21,4.1,3,0.5,0,0
1-Nov-20,Simcoe Muskoka District Health Unit ,17,20,2.8,21,20,3.5,0,0,0,0
2-Nov-20,Simcoe Muskoka District Health Unit ,23,19,3.8,18,21,3,4,0.7,0,0
3-Nov-20,Simcoe Muskoka District Health Unit ,19,20,3.1,18,21,3,2,0.3,0,0
4-Nov-20,Simcoe Muskoka District Health Unit ,23,18,3.8,12,22,2,1,0.2,0,0
5-Nov-20,Simcoe Muskoka District Health Unit ,20,18,3.3,18,20,3,2,0.3,0,0
6-Nov-20,Simcoe Muskoka District Health Unit ,24,19,4,19,20,3.1,3,0.5,0,0
7-Nov-20,Simcoe Muskoka District Health Unit ,27,20,4.5,8,19,1.3,1,0.2,0,0
8-Nov-20,Simcoe Muskoka District Health Unit ,20,22,3.3,20,16,3.3,0,0,0,0
9-Nov-20,Simcoe Muskoka District Health Unit ,30,22,5,20,16,3.3,1,0.2,0,0
10-Nov-20,Simcoe Muskoka District Health Unit ,20,23,3.3,25,16,4.1,2,0.3,0,0
11-Nov-20,Simcoe Muskoka District Health Unit ,34,23,5.6,24,17,4,0,0,0,0
12-Nov-20,Simcoe Muskoka District Health Unit ,24,25,4,29,19,4.8,0,0,0,0
13-Nov-20,Simcoe Muskoka District Health Unit ,18,26,3,31,21,5.1,0,0,0,0
14-Nov-20,Simcoe Muskoka District Health Unit ,34,25,5.6,32,22,5.3,0,0,0,0
15-Nov-20,Simcoe Muskoka District Health Unit ,19,26,3.1,24,26,4,1,0.2,0,0
16-Nov-20,Simcoe Muskoka District Health Unit ,30,26,5,26,26,4.3,2,0.3,0,0
17-Nov-20,Simcoe Muskoka District Health Unit ,33,26,5.5,22,27,3.6,8,1.3,2,0.3
18-Nov-20,Simcoe Muskoka District Health Unit ,33,27,5.5,27,27,4.5,2,0.3,0,0
19-Nov-20,Simcoe Muskoka District Health Unit ,24,27,4,40,27,6.6,3,0.5,0,0
20-Nov-20,Simcoe Muskoka District Health Unit ,25,27,4.1,24,29,4,1,0.2,0,0
21-Nov-20,Simcoe Muskoka District Health Unit ,33,28,5.5,23,28,3.8,2,0.3,0,0
22-Nov-20,Simcoe Muskoka District Health Unit ,18,28,3,22,27,3.6,1,0.2,0,0
23-Nov-20,Simcoe Muskoka District Health Unit ,33,28,5.5,35,26,5.8,2,0.3,0,0
24-Nov-20,Simcoe Muskoka District Health Unit ,23,28,3.8,15,28,2.5,4,0.7,0,0
25-Nov-20,Simcoe Muskoka District Health Unit ,25,27,4.1,28,27,4.6,2,0.3,0,0
26-Nov-20,Simcoe Muskoka District Health Unit ,35,26,5.8,29,27,4.8,2,0.3,0,0
27-Nov-20,Simcoe Muskoka District Health Unit ,39,27,6.5,32,25,5.3,1,0.2,0,0
28-Nov-20,Simcoe Muskoka District Health Unit ,38,29,6.3,32,26,5.3,3,0.5,0,0
29-Nov-20,Simcoe Muskoka District Health Unit ,31,30,5.1,41,28,6.8,1,0.2,0,0
30-Nov-20,Simcoe Muskoka District Health Unit ,63,32,10.4,30,30,5,1,0.2,0,0
1-Dec-20,Simcoe Muskoka District Health Unit ,31,36,5.1,25,30,4.1,5,0.8,0,0
2-Dec-20,Simcoe Muskoka District Health Unit ,46,37,7.6,42,31,6.9,3,0.5,0,0
3-Dec-20,Simcoe Muskoka District Health Unit ,44,40,7.3,30,33,5,0,0,1,0.2
4-Dec-20,Simcoe Muskoka District Health Unit ,69,42,11.4,58,33,9.6,6,1,0,0
5-Dec-20,Simcoe Muskoka District Health Unit ,52,46,8.6,48,37,7.9,5,0.8,0,0
6-Dec-20,Simcoe Muskoka District Health Unit ,51,48,8.4,73,39,12.1,3,0.5,0,0
7-Dec-20,Simcoe Muskoka District Health Unit ,63,51,10.4,39,44,6.5,4,0.7,0,0
8-Dec-20,Simcoe Muskoka District Health Unit ,48,51,7.9,54,45,8.9,1,0.2,0,0
9-Dec-20,Simcoe Muskoka District Health Unit ,44,53,7.3,37,49,6.1,1,0.2,1,0.2
10-Dec-20,Simcoe Muskoka District Health Unit ,45,53,7.4,30,48,5,4,0.7,0,0
11-Dec-20,Simcoe Muskoka District Health Unit ,50,53,8.3,49,48,8.1,2,0.3,1,0.2
12-Dec-20,Simcoe Muskoka District Health Unit ,38,50,6.3,41,47,6.8,3,0.5,0,0
13-Dec-20,Simcoe Muskoka District Health Unit ,34,48,5.6,48,46,7.9,2,0.3,1,0.2
14-Dec-20,Simcoe Muskoka District Health Unit ,64,46,10.6,27,43,4.5,2,0.3,0,0
15-Dec-20,Simcoe Muskoka District Health Unit ,60,46,9.9,47,41,7.8,0,0,1,0.2
16-Dec-20,Simcoe Muskoka District Health Unit ,58,48,9.6,70,40,11.6,3,0.5,0,0
17-Dec-20,Simcoe Muskoka District Health Unit ,56,50,9.3,48,45,7.9,3,0.5,0,0
18-Dec-20,Simcoe Muskoka District Health Unit ,50,51,8.3,58,47,9.6,2,0.3,1,0.2
19-Dec-20,Simcoe Muskoka District Health Unit ,41,51,6.8,58,48,9.6,2,0.3,0,0
20-Dec-20,Simcoe Muskoka District Health Unit ,46,52,7.6,58,51,9.6,1,0.2,1,0.2
21-Dec-20,Simcoe Muskoka District Health Unit ,52,54,8.6,36,52,6,6,1,0,0
22-Dec-20,Simcoe Muskoka District Health Unit ,64,52,10.6,54,54,8.9,5,0.8,1,0.2
23-Dec-20,Simcoe Muskoka District Health Unit ,56,52,9.3,45,55,7.4,3,0.5,2,0.3
24-Dec-20,Simcoe Muskoka District Health Unit ,51,52,8.4,37,51,6.1,0,0,3,0.5
25-Dec-20,Simcoe Muskoka District Health Unit ,41,51,6.8,62,49,10.3,4,0.7,0,0
26-Dec-20,Simcoe Muskoka District Health Unit ,75,50,12.4,52,50,8.6,6,1,0,0
27-Dec-20,Simcoe Muskoka District Health Unit ,67,55,11.1,54,49,8.9,5,0.8,2,0.3
28-Dec-20,Simcoe Muskoka District Health Unit ,74,58,12.2,63,49,10.4,3,0.5,1,0.2
29-Dec-20,Simcoe Muskoka District Health Unit ,59,61,9.8,47,52,7.8,4,0.7,1,0.2
30-Dec-20,Simcoe Muskoka District Health Unit ,60,60,9.9,64,51,10.6,1,0.2,0,0
31-Dec-20,Simcoe Muskoka District Health Unit ,57,61,9.4,66,54,10.9,0,0,1,0.2
1-Jan-21,Simcoe Muskoka District Health Unit ,55,62,9.1,46,58,7.6,1,0.2,1,0.2
2-Jan-21,Simcoe Muskoka District Health Unit ,55,64,9.1,71,56,11.7,2,0.3,1,0.2
3-Jan-21,Simcoe Muskoka District Health Unit ,66,61,10.9,63,59,10.4,2,0.3,0,0
4-Jan-21,Simcoe Muskoka District Health Unit ,80,61,13.2,58,60,9.6,1,0.2,0,0
5-Jan-21,Simcoe Muskoka District Health Unit ,49,62,8.1,86,59,14.2,1,0.2,0,0
6-Jan-21,Simcoe Muskoka District Health Unit ,62,60,10.3,66,65,10.9,5,0.8,3,0.5
7-Jan-21,Simcoe Muskoka District Health Unit ,57,61,9.4,64,65,10.6,5,0.8,1,0.2
8-Jan-21,Simcoe Muskoka District Health Unit ,96,61,15.9,68,65,11.2,6,1,2,0.3
9-Jan-21,Simcoe Muskoka District Health Unit ,67,66,11.1,92,68,15.2,4,0.7,2,0.3
10-Jan-21,Simcoe Muskoka District Health Unit ,41,68,6.8,74,71,12.2,2,0.3,0,0
11-Jan-21,Simcoe Muskoka District Health Unit ,67,65,11.1,51,73,8.4,5,0.8,2,0.3
12-Jan-21,Simcoe Muskoka District Health Unit ,60,63,9.9,67,72,11.1,2,0.3,0,0
13-Jan-21,Simcoe Muskoka District Health Unit ,66,64,10.9,64,69,10.6,5,0.8,3,0.5
14-Jan-21,Simcoe Muskoka District Health Unit ,78,65,12.9,81,69,13.4,2,0.3,2,0.3
15-Jan-21,Simcoe Muskoka District Health Unit ,68,68,11.2,68,71,11.2,1,0.2,1,0.2
16-Jan-21,Simcoe Muskoka District Health Unit ,61,64,10.1,49,71,8.1,5,0.8,2,0.3
17-Jan-21,Simcoe Muskoka District Health Unit ,40,63,6.6,53,65,8.8,3,0.5,1,0.2
18-Jan-21,Simcoe Muskoka District Health Unit ,92,63,15.2,81,62,13.4,5,0.8,3,0.5
19-Jan-21,Simcoe Muskoka District Health Unit ,43,66,7.1,67,66,11.1,0,0,10,1.7
20-Jan-21,Simcoe Muskoka District Health Unit ,49,64,8.1,80,66,13.2,2,0.3,5,0.8
21-Jan-21,Simcoe Muskoka District Health Unit ,50,62,8.3,83,68,13.7,5,0.8,2,0.3
22-Jan-21,Simcoe Muskoka District Health Unit ,39,58,6.5,50,69,8.3,4,0.7,6,1
23-Jan-21,Simcoe Muskoka District Health Unit ,39,53,6.5,41,66,6.8,1,0.2,9,1.5
24-Jan-21,Simcoe Muskoka District Health Unit ,49,50,8.1,35,65,5.8,2,0.3,6,1
25-Jan-21,Simcoe Muskoka District Health Unit ,53,52,8.8,33,62,5.5,3,0.5,3,0.5
26-Jan-21,Simcoe Muskoka District Health Unit ,44,46,7.3,39,56,6.5,1,0.2,5,0.8
27-Jan-21,Simcoe Muskoka District Health Unit ,49,46,8.1,48,52,7.9,4,0.7,2,0.3
28-Jan-21,Simcoe Muskoka District Health Unit ,59,46,9.8,69,47,11.4,1,0.2,3,0.5
29-Jan-21,Simcoe Muskoka District Health Unit ,35,47,5.8,57,45,9.4,0,0,2,0.3
30-Jan-21,Simcoe Muskoka District Health Unit ,25,47,4.1,30,46,5,2,0.3,7,1.2
31-Jan-21,Simcoe Muskoka District Health Unit ,23,45,3.8,33,44,5.5,3,0.5,4,0.7
1-Feb-21,Simcoe Muskoka District Health Unit ,59,41,9.8,33,44,5.5,7,1.2,4,0.7
2-Feb-21,Simcoe Muskoka District Health Unit ,34,42,5.6,40,44,6.6,1,0.2,4,0.7
3-Feb-21,Simcoe Muskoka District Health Unit ,45,41,7.4,62,44,10.3,4,0.7,1,0.2
4-Feb-21,Simcoe Muskoka District Health Unit ,33,40,5.5,43,46,7.1,3,0.5,1,0.2
5-Feb-21,Simcoe Muskoka District Health Unit ,30,36,5,43,43,7.1,2,0.3,2,0.3
6-Feb-21,Simcoe Muskoka District Health Unit ,29,36,4.8,40,41,6.6,1,0.2,0,0
7-Feb-21,Simcoe Muskoka District Health Unit ,37,36,6.1,30,42,5,3,0.5,0,0
8-Feb-21,Simcoe Muskoka District Health Unit ,43,38,7.1,30,42,5,2,0.3,0,0
9-Feb-21,Simcoe Muskoka District Health Unit ,23,36,3.8,28,41,4.6,5,0.8,1,0.2
10-Feb-21,Simcoe Muskoka District Health Unit ,40,34,6.6,32,39,5.3,0,0,2,0.3
11-Feb-21,Simcoe Muskoka District Health Unit ,35,34,5.8,30,35,5,1,0.2,4,0.7
12-Feb-21,Simcoe Muskoka District Health Unit ,50,34,8.3,36,33,6,1,0.2,2,0.3
13-Feb-21,Simcoe Muskoka District Health Unit ,30,37,5,29,32,4.8,1,0.2,0,0
14-Feb-21,Simcoe Muskoka District Health Unit ,33,37,5.5,39,31,6.5,1,0.2,2,0.3
15-Feb-21,Simcoe Muskoka District Health Unit ,38,36,6.3,25,32,4.1,0,0,1,0.2
16-Feb-21,Simcoe Muskoka District Health Unit ,34,36,5.6,31,31,5.1,4,0.7,2,0.3
17-Feb-21,Simcoe Muskoka District Health Unit ,37,37,6.1,33,32,5.5,2,0.3,0,0
18-Feb-21,Simcoe Muskoka District Health Unit ,51,37,8.4,35,32,5.8,2,0.3,0,0
19-Feb-21,Simcoe Muskoka District Health Unit ,40,39,6.6,52,33,8.6,2,0.3,1,0.2
20-Feb-21,Simcoe Muskoka District Health Unit ,29,38,4.8,63,35,10.4,3,0.5,2,0.3
21-Feb-21,Simcoe Muskoka District Health Unit ,25,37,4.1,47,40,7.8,1,0.2,1,0.2
22-Feb-21,Simcoe Muskoka District Health Unit ,26,36,4.3,28,41,4.6,2,0.3,0,0
23-Feb-21,Simcoe Muskoka District Health Unit ,53,35,8.8,36,41,6,1,0.2,1,0.2
24-Feb-21,Simcoe Muskoka District Health Unit ,23,37,3.8,35,42,5.8,0,0,0,0
25-Feb-21,Simcoe Muskoka District Health Unit ,33,35,5.5,34,42,5.6,2,0.3,1,0.2
26-Feb-21,Simcoe Muskoka District Health Unit ,47,33,7.8,34,42,5.6,1,0.2,0,0
27-Feb-21,Simcoe Muskoka District Health Unit ,30,34,5,38,40,6.3,2,0.3,0,0
28-Feb-21,Simcoe Muskoka District Health Unit ,32,34,5.3,24,36,4,0,0,0,0
1-Mar-21,Simcoe Muskoka District Health Unit ,37,35,6.1,26,33,4.3,0,0,0,0
2-Mar-21,Simcoe Muskoka District Health Unit ,37,36,6.1,32,32,5.3,0,0,0,0
3-Mar-21,Simcoe Muskoka District Health Unit ,34,34,5.6,28,32,4.6,2,0.3,1,0.2
4-Mar-21,Simcoe Muskoka District Health Unit ,35,36,5.8,23,31,3.8,1,0.2,0,0
5-Mar-21,Simcoe Muskoka District Health Unit ,30,36,5,51,29,8.4,2,0.3,0,0
6-Mar-21,Simcoe Muskoka District Health Unit ,29,34,4.8,26,32,4.3,1,0.2,0,0
7-Mar-21,Simcoe Muskoka District Health Unit ,31,33,5.1,48,30,7.9,0,0,0,0
8-Mar-21,Simcoe Muskoka District Health Unit ,63,33,10.4,29,33,4.8,2,0.3,0,0
9-Mar-21,Simcoe Muskoka District Health Unit ,31,37,5.1,40,34,6.6,5,0.8,0,0
10-Mar-21,Simcoe Muskoka District Health Unit ,46,36,7.6,38,35,6.3,2,0.3,0,0
11-Mar-21,Simcoe Muskoka District Health Unit ,34,38,5.6,50,36,8.3,1,0.2,0,0
12-Mar-21,Simcoe Muskoka District Health Unit ,50,38,8.3,33,40,5.5,4,0.7,1,0.2
13-Mar-21,Simcoe Muskoka District Health Unit ,35,41,5.8,64,38,10.6,4,0.7,0,0
14-Mar-21,Simcoe Muskoka District Health Unit ,25,41,4.1,18,43,3,1,0.2,0,0
15-Mar-21,Simcoe Muskoka District Health Unit ,36,41,6,20,39,3.3,1,0.2,0,0
16-Mar-21,Simcoe Muskoka District Health Unit ,44,37,7.3,43,38,7.1,3,0.5,0,0
