pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
13,New Brunswick,Nouveau-Brunswick,2020-04-11,15,2020,1.0,112,14,13.79,0,0,0.0,1.72,0.0,61.0,0.0,7.51,0.0,2.0,0.25,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-04-11,15,2020,1.0,422,177,41.41,2,2,0.21,17.33,0.21,320.0,2.0,31.37,0.21,25.24,2.48,0.31,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,2020-04-11,15,2020,1.0,24,2,13.89,0,0,0.0,1.26,0.0,10.0,0.0,6.11,0.0,0.31,0.18,0.0,0.0
60,Yukon,Yukon,2020-04-11,15,2020,1.0,8,2,18.27,0,0,0.0,3.81,0.0,4.0,0.0,9.9,0.0,0.24,0.54,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-04-11,15,2020,1.0,5,1,10.96,0,0,0.0,2.51,0.0,4.0,0.0,8.77,0.0,0.16,0.36,0.0,0.0
62,Nunavut,Nunavut,2020-04-11,15,2020,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-04-11,15,2020,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2020-04-11,15,2020,,22263,8442,57.19,990,625,2.54,21.68,1.61,16851.0,927.0,43.28,2.38,1205.95,3.1,89.31,0.23
59,British Columbia,Colombie-Britannique,2020-04-18,16,2020,1.0,1618,173,30.42,78,20,1.47,3.25,0.38,415.0,40.0,7.8,0.75,24.71,0.46,2.86,0.05
48,Alberta,Alberta,2020-04-18,16,2020,1.0,2492,941,54.85,57,12,1.25,20.71,0.26,1261.0,34.0,27.76,0.75,134.43,2.96,1.71,0.04
47,Saskatchewan,Saskatchewan,2020-04-18,16,2020,1.0,313,24,26.2,4,0,0.33,2.01,0.0,82.0,1.0,6.86,0.08,3.43,0.29,0.0,0.0
46,Manitoba,Manitoba,2020-04-18,16,2020,1.0,253,11,17.95,5,1,0.35,0.78,0.07,59.0,3.0,4.19,0.21,1.57,0.11,0.14,0.01
35,Ontario,Ontario,2020-04-18,16,2020,1.0,10010,3362,66.25,511,259,3.38,22.25,1.71,6380.0,417.0,42.23,2.76,480.29,3.18,37.0,0.24
24,Quebec,Québec,2020-04-18,16,2020,1.0,17262,5999,198.51,1275,653,14.66,68.99,7.51,10513.0,1072.0,120.9,12.33,857.0,9.86,93.29,1.07
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-04-18,16,2020,1.0,256,15,48.67,3,1,0.57,2.85,0.11,61.0,2.0,11.6,0.3,2.14,0.41,0.08,0.02
13,New Brunswick,Nouveau-Brunswick,2020-04-18,16,2020,1.0,118,6,14.53,0,0,0.0,0.74,0.0,20.0,0.0,2.46,0.0,0.86,0.11,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-04-18,16,2020,1.0,650,228,63.78,7,5,0.71,22.37,0.5,405.0,7.0,39.7,0.71,32.59,3.2,0.73,0.07
11,Prince Edward Island,Île-du-Prince-Édouard,2020-04-18,16,2020,1.0,26,2,14.98,0,0,0.0,1.09,0.0,4.0,0.0,2.34,0.0,0.27,0.16,0.0,0.0
60,Yukon,Yukon,2020-04-18,16,2020,1.0,10,2,22.08,0,0,0.0,3.81,0.0,3.0,0.0,7.61,0.0,0.24,0.54,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-04-18,16,2020,1.0,5,0,10.96,0,0,0.0,0.0,0.0,1.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-04-18,16,2020,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-04-18,16,2020,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2020-04-18,16,2020,,33026,10763,84.83,1940,951,4.98,27.65,2.44,19204.0,1576.0,49.33,4.05,1537.52,3.95,135.82,0.35
59,British Columbia,Colombie-Britannique,2020-04-25,17,2020,1.0,1948,330,36.63,100,22,1.88,6.2,0.41,503.0,42.0,9.46,0.79,47.14,0.89,3.14,0.06
48,Alberta,Alberta,2020-04-25,17,2020,1.0,4228,1736,93.06,84,27,1.85,38.21,0.59,2677.0,39.0,58.92,0.86,248.0,5.46,3.86,0.08
47,Saskatchewan,Saskatchewan,2020-04-25,17,2020,1.0,349,36,29.21,4,0,0.33,3.01,0.0,60.0,0.0,5.02,0.0,5.14,0.43,0.0,0.0
46,Manitoba,Manitoba,2020-04-25,17,2020,1.0,267,14,18.95,6,1,0.43,0.99,0.07,25.0,2.0,1.77,0.14,2.0,0.14,0.14,0.01
35,Ontario,Ontario,2020-04-25,17,2020,1.0,13995,3985,92.62,807,296,5.34,26.37,1.96,7347.0,555.0,48.63,3.67,569.29,3.77,42.29,0.28
24,Quebec,Québec,2020-04-25,17,2020,1.0,22279,5017,256.21,2092,817,24.06,57.7,9.4,11016.0,1470.0,126.68,16.9,716.71,8.24,116.71,1.34
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-04-25,17,2020,1.0,257,1,48.86,3,0,0.57,0.19,0.0,16.0,1.0,3.04,0.11,0.14,0.03,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-04-25,17,2020,1.0,118,0,14.53,0,0,0.0,0.0,0.0,6.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-04-25,17,2020,1.0,849,198,83.24,20,12,1.93,19.46,1.22,427.0,18.0,41.83,1.72,28.35,2.78,1.78,0.17
11,Prince Edward Island,Île-du-Prince-Édouard,2020-04-25,17,2020,1.0,27,1,15.57,0,0,0.0,0.59,0.0,3.0,0.0,1.67,0.0,0.14,0.08,0.0,0.0
60,Yukon,Yukon,2020-04-25,17,2020,1.0,11,1,25.12,0,0,0.0,3.04,0.0,3.0,0.0,6.85,0.0,0.19,0.43,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-04-25,17,2020,1.0,5,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-04-25,17,2020,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-04-25,17,2020,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2020-04-25,17,2020,,44346,11320,113.91,3116,1175,8.0,29.08,3.02,22082.0,2126.0,56.72,5.46,1617.11,4.15,167.92,0.43
59,British Columbia,Colombie-Britannique,2020-05-02,18,2020,1.0,2171,223,40.82,114,14,2.14,4.19,0.26,553.0,36.0,10.4,0.68,31.86,0.6,2.0,0.04
48,Alberta,Alberta,2020-05-02,18,2020,1.0,5563,1335,122.45,104,20,2.29,29.39,0.44,3071.0,47.0,67.6,1.03,190.71,4.2,2.86,0.06
47,Saskatchewan,Saskatchewan,2020-05-02,18,2020,1.0,421,72,35.24,6,2,0.5,6.03,0.17,108.0,2.0,9.04,0.17,10.29,0.86,0.29,0.02
46,Manitoba,Manitoba,2020-05-02,18,2020,1.0,280,13,19.87,6,0,0.43,0.92,0.0,27.0,1.0,1.92,0.07,1.86,0.13,0.0,0.0
35,Ontario,Ontario,2020-05-02,18,2020,1.0,17119,3124,113.3,1166,359,7.72,20.68,2.38,7109.0,655.0,47.05,4.34,446.29,2.95,51.29,0.34
24,Quebec,Québec,2020-05-02,18,2020,1.0,27644,5365,317.91,2983,891,34.3,61.7,10.25,10382.0,1708.0,119.39,19.64,766.43,8.81,127.29,1.46
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-02,18,2020,1.0,259,2,49.24,3,0,0.57,0.38,0.0,3.0,0.0,0.57,0.0,0.29,0.05,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-05-02,18,2020,1.0,118,0,14.53,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-05-02,18,2020,1.0,961,112,94.21,34,14,3.33,10.97,1.4,310.0,27.0,30.43,2.62,15.98,1.57,2.04,0.2
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-02,18,2020,1.0,27,0,15.82,0,0,0.0,0.25,0.0,1.0,0.0,0.84,0.0,0.06,0.04,0.0,0.0
60,Yukon,Yukon,2020-05-02,18,2020,1.0,11,0,25.12,0,0,0.0,0.0,0.0,1.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-02,18,2020,1.0,5,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-05-02,18,2020,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-05-02,18,2020,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2020-05-02,18,2020,,54592,10246,140.23,4416,1300,11.34,26.32,3.34,21566.0,2476.0,55.4,6.36,1463.76,3.76,185.76,0.48
59,British Columbia,Colombie-Britannique,2020-05-09,19,2020,1.0,2330,159,43.81,129,15,2.43,2.99,0.28,382.0,29.0,7.18,0.55,22.71,0.43,2.14,0.04
48,Alberta,Alberta,2020-05-09,19,2020,1.0,6087,524,133.98,117,13,2.58,11.53,0.29,1859.0,33.0,40.92,0.73,74.86,1.65,1.86,0.04
47,Saskatchewan,Saskatchewan,2020-05-09,19,2020,1.0,553,132,46.28,6,0,0.5,11.05,0.0,204.0,2.0,17.07,0.17,18.86,1.58,0.0,0.0
46,Manitoba,Manitoba,2020-05-09,19,2020,1.0,284,4,20.15,7,1,0.5,0.28,0.07,17.0,1.0,1.21,0.07,0.57,0.04,0.14,0.01
35,Ontario,Ontario,2020-05-09,19,2020,1.0,19944,2825,132.0,1585,419,10.49,18.7,2.77,5949.0,778.0,39.37,5.15,403.57,2.67,59.86,0.4
24,Quebec,Québec,2020-05-09,19,2020,1.0,32751,5107,376.64,3667,684,42.17,58.73,7.87,10472.0,1575.0,120.43,18.11,729.57,8.39,97.71,1.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-09,19,2020,1.0,260,1,49.43,3,0,0.57,0.19,0.0,3.0,0.0,0.57,0.0,0.14,0.03,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-05-09,19,2020,1.0,120,2,14.78,0,0,0.0,0.25,0.0,2.0,0.0,0.25,0.0,0.29,0.04,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-05-09,19,2020,1.0,1009,49,98.98,45,11,4.43,4.76,1.09,160.0,25.0,15.73,2.49,6.94,0.68,1.59,0.16
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-09,19,2020,1.0,27,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2020-05-09,19,2020,1.0,11,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-09,19,2020,1.0,5,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-05-09,19,2020,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-05-09,19,2020,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2020-05-09,19,2020,,63395,8803,162.84,5559,1143,14.28,22.61,2.94,19049.0,2443.0,48.93,6.28,1257.51,3.23,163.31,0.42
59,British Columbia,Colombie-Britannique,2020-05-16,20,2020,1.0,2428,98,45.65,141,12,2.65,1.84,0.23,257.0,27.0,4.83,0.51,14.0,0.26,1.71,0.03
48,Alberta,Alberta,2020-05-16,20,2020,1.0,6525,438,143.62,128,11,2.82,9.64,0.24,962.0,24.0,21.17,0.53,62.57,1.38,1.57,0.03
47,Saskatchewan,Saskatchewan,2020-05-16,20,2020,1.0,591,38,49.46,6,0,0.5,3.18,0.0,170.0,0.0,14.23,0.0,5.43,0.45,0.0,0.0
46,Manitoba,Manitoba,2020-05-16,20,2020,1.0,289,5,20.51,7,0,0.5,0.35,0.0,9.0,1.0,0.64,0.07,0.71,0.05,0.0,0.0
35,Ontario,Ontario,2020-05-16,20,2020,1.0,22313,2369,147.68,1842,257,12.19,15.68,1.7,5194.0,676.0,34.38,4.47,338.43,2.24,36.71,0.24
24,Quebec,Québec,2020-05-16,20,2020,1.0,37434,4683,430.49,4254,587,48.92,53.85,6.75,9790.0,1271.0,112.58,14.62,669.0,7.69,83.86,0.96
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-16,20,2020,1.0,260,0,49.43,3,0,0.57,0.0,0.0,1.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-05-16,20,2020,1.0,120,0,14.78,0,0,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-05-16,20,2020,1.0,1036,27,101.61,53,8,5.2,2.63,0.77,75.0,19.0,7.4,1.86,3.84,0.38,1.12,0.11
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-16,20,2020,1.0,27,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2020-05-16,20,2020,1.0,11,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-16,20,2020,1.0,5,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-05-16,20,2020,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-05-16,20,2020,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2020-05-16,20,2020,,71052,7658,182.51,6434,875,16.53,19.67,2.25,16460.0,2018.0,42.28,5.18,1093.98,2.81,124.98,0.32
59,British Columbia,Colombie-Britannique,2020-05-23,21,2020,1.0,2517,89,47.32,157,16,2.95,1.67,0.3,187.0,28.0,3.52,0.53,12.71,0.24,2.29,0.04
48,Alberta,Alberta,2020-05-23,21,2020,1.0,6768,243,148.97,139,11,3.06,5.35,0.24,681.0,22.0,14.99,0.48,34.71,0.76,1.57,0.03
47,Saskatchewan,Saskatchewan,2020-05-23,21,2020,1.0,630,39,52.73,7,1,0.59,3.26,0.08,77.0,1.0,6.44,0.08,5.57,0.47,0.14,0.01
46,Manitoba,Manitoba,2020-05-23,21,2020,1.0,292,3,20.72,7,0,0.5,0.21,0.0,8.0,0.0,0.57,0.0,0.43,0.03,0.0,0.0
35,Ontario,Ontario,2020-05-23,21,2020,1.0,25040,2727,165.72,2028,186,13.42,18.05,1.23,5096.0,443.0,33.73,2.93,389.57,2.58,26.57,0.18
24,Quebec,Québec,2020-05-23,21,2020,1.0,41558,4124,477.92,4711,457,54.18,47.43,5.26,8807.0,1044.0,101.28,12.01,589.14,6.78,65.29,0.75
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-23,21,2020,1.0,260,0,49.43,3,0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-05-23,21,2020,1.0,121,1,14.9,0,0,0.0,0.12,0.0,1.0,0.0,0.12,0.0,0.14,0.02,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-05-23,21,2020,1.0,1049,13,102.84,57,4,5.6,1.23,0.41,39.0,12.0,3.87,1.18,1.8,0.18,0.59,0.06
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-23,21,2020,1.0,27,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2020-05-23,21,2020,1.0,11,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-23,21,2020,1.0,5,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-05-23,21,2020,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-05-23,21,2020,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2020-05-23,21,2020,,78291,7239,201.11,7109,675,18.26,18.59,1.73,14896.0,1550.0,38.26,3.98,1034.08,2.66,96.45,0.25
59,British Columbia,Colombie-Britannique,2020-05-30,22,2020,1.0,2573,56,48.38,164,7,3.08,1.05,0.13,145.0,23.0,2.73,0.43,8.0,0.15,1.0,0.02
48,Alberta,Alberta,2020-05-30,22,2020,1.0,6934,166,152.63,144,5,3.17,3.65,0.11,409.0,16.0,9.0,0.35,23.71,0.52,0.71,0.02
47,Saskatchewan,Saskatchewan,2020-05-30,22,2020,1.0,645,15,53.98,10,3,0.84,1.26,0.25,54.0,4.0,4.52,0.33,2.14,0.18,0.43,0.04
46,Manitoba,Manitoba,2020-05-30,22,2020,1.0,294,2,20.86,7,0,0.5,0.14,0.0,5.0,0.0,0.35,0.0,0.29,0.02,0.0,0.0
35,Ontario,Ontario,2020-05-30,22,2020,1.0,27533,2493,182.22,2227,199,14.74,16.5,1.32,5220.0,385.0,34.55,2.55,356.14,2.36,28.43,0.19
24,Quebec,Québec,2020-05-30,22,2020,1.0,44399,2841,510.59,5137,426,59.08,32.67,4.9,6965.0,883.0,80.1,10.15,405.86,4.67,60.86,0.7
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-30,22,2020,1.0,261,1,49.62,3,0,0.57,0.19,0.0,1.0,0.0,0.19,0.0,0.14,0.03,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-05-30,22,2020,1.0,129,8,15.89,0,0,0.0,0.99,0.0,9.0,0.0,1.11,0.0,1.14,0.14,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-05-30,22,2020,1.0,1055,7,103.49,59,2,5.83,0.64,0.22,19.0,6.0,1.88,0.63,0.94,0.09,0.33,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-30,22,2020,1.0,27,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2020-05-30,22,2020,1.0,11,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-30,22,2020,1.0,5,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-05-30,22,2020,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-05-30,22,2020,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2020-05-30,22,2020,,83880,5589,215.46,7751,642,19.91,14.36,1.65,12827.0,1317.0,32.95,3.38,798.37,2.05,91.76,0.24
59,British Columbia,Colombie-Britannique,2020-06-06,23,2020,1.0,2632,59,49.49,167,3,3.14,1.11,0.06,115.0,10.0,2.16,0.19,8.43,0.16,0.43,0.01
48,Alberta,Alberta,2020-06-06,23,2020,1.0,7105,171,156.39,150,6,3.3,3.76,0.13,337.0,11.0,7.42,0.24,24.43,0.54,0.86,0.02
47,Saskatchewan,Saskatchewan,2020-06-06,23,2020,1.0,650,5,54.4,11,1,0.92,0.42,0.08,20.0,4.0,1.67,0.33,0.71,0.06,0.14,0.01
46,Manitoba,Manitoba,2020-06-06,23,2020,1.0,300,6,21.29,7,0,0.5,0.43,0.0,8.0,0.0,0.57,0.0,0.86,0.06,0.0,0.0
35,Ontario,Ontario,2020-06-06,23,2020,1.0,30202,2669,199.89,2384,157,15.78,17.66,1.04,5162.0,356.0,34.16,2.36,381.29,2.52,22.43,0.15
24,Quebec,Québec,2020-06-06,23,2020,1.0,46047,1648,529.54,5350,213,61.52,18.95,2.45,4489.0,639.0,51.62,7.35,235.43,2.71,30.43,0.35
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-06,23,2020,1.0,261,0,49.62,3,0,0.57,0.0,0.0,1.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-06-06,23,2020,1.0,136,7,16.75,1,1,0.12,0.86,0.12,15.0,1.0,1.85,0.12,1.0,0.12,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2020-06-06,23,2020,1.0,1058,3,103.8,61,1,5.95,0.31,0.13,10.0,4.0,0.95,0.35,0.45,0.04,0.18,0.02
11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-06,23,2020,1.0,27,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2020-06-06,23,2020,1.0,11,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-06-06,23,2020,1.0,5,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-06-06,23,2020,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-06-06,23,2020,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2020-06-06,23,2020,,88448,4568,227.2,8134,382,20.89,11.73,0.98,10157.0,1025.0,26.09,2.63,652.59,1.68,54.61,0.14
59,British Columbia,Colombie-Britannique,2020-06-13,24,2020,1.0,2709,77,50.93,168,1,3.16,1.45,0.02,136.0,4.0,2.56,0.08,11.0,0.21,0.14,0.0
48,Alberta,Alberta,2020-06-13,24,2020,1.0,7353,248,161.85,151,1,3.32,5.46,0.02,419.0,7.0,9.22,0.15,35.43,0.78,0.14,0.0
47,Saskatchewan,Saskatchewan,2020-06-13,24,2020,1.0,664,14,55.57,13,2,1.09,1.17,0.17,19.0,3.0,1.59,0.25,2.0,0.17,0.29,0.02
46,Manitoba,Manitoba,2020-06-13,24,2020,1.0,303,3,21.5,7,0,0.5,0.21,0.0,9.0,0.0,0.64,0.0,0.43,0.03,0.0,0.0
35,Ontario,Ontario,2020-06-13,24,2020,1.0,31992,1790,211.74,2479,95,16.41,11.85,0.63,4459.0,252.0,29.51,1.67,255.71,1.69,13.57,0.09
24,Quebec,Québec,2020-06-13,24,2020,1.0,47046,999,541.03,5484,134,63.07,11.49,1.54,2647.0,347.0,30.44,3.99,142.71,1.64,19.14,0.22
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-13,24,2020,1.0,261,0,49.62,3,0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-06-13,24,2020,1.0,157,21,19.33,2,1,0.25,2.59,0.12,28.0,2.0,3.45,0.25,3.0,0.37,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2020-06-13,24,2020,1.0,1060,2,103.99,62,1,6.05,0.2,0.1,5.0,2.0,0.5,0.22,0.29,0.03,0.14,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-13,24,2020,1.0,27,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2020-06-13,24,2020,1.0,11,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-06-13,24,2020,1.0,5,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-06-13,24,2020,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-06-13,24,2020,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2020-06-13,24,2020,,91602,3154,235.3,8369,235,21.5,8.1,0.6,7722.0,617.0,19.84,1.59,450.57,1.16,33.57,0.09
59,British Columbia,Colombie-Britannique,2020-06-20,25,2020,1.0,2790,81,52.46,168,0,3.16,1.52,0.0,158.0,1.0,2.97,0.02,11.57,0.22,0.0,0.0
48,Alberta,Alberta,2020-06-20,25,2020,1.0,7656,303,168.52,152,1,3.35,6.67,0.02,551.0,2.0,12.13,0.04,43.29,0.95,0.14,0.0
47,Saskatchewan,Saskatchewan,2020-06-20,25,2020,1.0,726,62,60.76,13,0,1.09,5.19,0.0,76.0,2.0,6.36,0.17,8.86,0.74,0.0,0.0
46,Manitoba,Manitoba,2020-06-20,25,2020,1.0,313,10,22.21,7,0,0.5,0.71,0.0,13.0,0.0,0.92,0.0,1.43,0.1,0.0,0.0
35,Ontario,Ontario,2020-06-20,25,2020,1.0,33301,1309,220.4,2566,87,16.98,8.66,0.58,3099.0,182.0,20.51,1.2,187.0,1.24,12.43,0.08
24,Quebec,Québec,2020-06-20,25,2020,1.0,47724,678,548.83,5553,69,63.86,7.8,0.79,1677.0,203.0,19.29,2.33,96.86,1.11,9.86,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-20,25,2020,1.0,261,0,49.62,3,0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-06-20,25,2020,1.0,164,7,20.2,2,0,0.25,0.86,0.0,28.0,1.0,3.45,0.12,1.0,0.12,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-06-20,25,2020,1.0,1061,1,104.05,63,1,6.15,0.06,0.1,3.0,2.0,0.25,0.2,0.08,0.01,0.14,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-20,25,2020,1.0,27,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2020-06-20,25,2020,1.0,11,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-06-20,25,2020,1.0,5,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
